element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
365,62,2,1,False,2024-10-06T13:00:00Z,0,0,7,False,26,0,0,0,0,0,0,0,0,0,0,0,3,4.2,1.0,8.0,1.3,0,0.15,0.00,0.15,0.14,58,-1081,22779,1110,2191
365,75,4,0,True,2024-10-19T14:00:00Z,2,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,58,-386,23418,1038,1424
365,90,19,0,False,2024-10-27T14:00:00Z,2,1,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,57,-608,23155,543,1151
365,95,6,0,True,2024-11-03T16:30:00Z,1,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,57,-1878,21341,113,1991
365,106,11,0,True,2024-11-10T14:00:00Z,3,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,57,-656,20883,281,937
365,116,10,0,False,2024-11-24T16:30:00Z,1,1,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,57,286,21771,926,640
365,126,8,0,True,2024-12-01T13:30:00Z,4,0,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,57,-10,22008,597,607
365,131,1,1,False,2024-12-04T20:15:00Z,2,0,14,False,11,0,0,0,0,0,0,0,0,0,0,0,6,3.0,0.3,17.0,2.0,0,0.08,0.00,0.08,0.50,57,-261,21987,392,653
365,148,16,0,True,2024-12-07T17:30:00Z,2,3,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,57,-213,22001,318,531
365,156,13,1,False,2024-12-15T16:30:00Z,1,2,16,False,12,0,0,0,0,0,0,0,0,0,0,0,2,1.4,0.8,0.0,0.2,0,0.00,0.01,0.01,0.00,57,-175,22208,475,650
365,168,3,0,True,2024-12-22T14:00:00Z,0,3,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,57,-89,22444,554,643
365,180,20,1,False,2024-12-26T17:30:00Z,2,0,18,False,27,0,0,0,1,0,0,0,0,0,0,0,8,8.6,16.3,3.0,2.8,0,0.03,0.05,0.08,0.55,57,-217,22511,521,738
365,188,15,1,True,2024-12-30T20:00:00Z,0,2,19,False,7,0,0,0,0,0,0,0,0,0,0,0,4,3.4,0.7,0.0,0.4,0,0.00,0.00,0.00,0.00,57,-84,22634,453,537
365,196,12,0,False,2025-01-05T16:30:00Z,2,2,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,57,-256,22630,468,724
365,209,17,1,True,2025-01-16T20:00:00Z,3,1,21,False,45,0,0,0,0,0,0,0,0,0,0,0,6,9.4,17.0,42.0,6.8,0,0.34,0.07,0.41,0.26,57,-233,22770,558,791
365,217,5,1,True,2025-01-19T14:00:00Z,1,3,22,False,6,0,0,0,0,0,0,0,0,0,0,0,5,2.0,4.3,2.0,0.8,0,0.00,0.03,0.03,0.00,57,-133,22805,351,484
366,1,9,3,True,2024-08-16T19:00:00Z,1,0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,10,15.0,8.3,49.0,7.2,1,1.19,0.03,1.22,0.44,85,0,1728175,0,0
366,13,5,2,False,2024-08-24T11:30:00Z,2,1,2,False,78,0,0,0,1,0,0,0,0,0,0,0,15,10.4,37.7,11.0,5.9,1,0.07,0.73,0.80,1.50,85,-86150,1776620,57914,144064
366,27,12,2,True,2024-09-01T15:00:00Z,0,3,3,False,90,0,0,0,3,0,0,0,0,0,0,0,16,11.6,9.6,3.0,2.4,1,0.02,0.07,0.09,1.73,84,-450722,1345830,27002,477724
366,38,17,5,False,2024-09-14T11:30:00Z,0,3,4,False,90,0,1,1,0,0,0,0,1,0,0,0,20,28.0,18.2,20.0,6.6,1,0.22,0.35,0.57,1.12,84,-209335,1178862,76129,285464
366,43,7,3,False,2024-09-21T16:30:00Z,0,0,5,False,90,0,0,1,0,0,0,0,0,0,0,0,12,13.8,40.0,15.0,6.9,1,0.36,0.14,0.50,1.01,83,-54870,1139395,38752,93622
366,57,18,-2,True,2024-09-29T15:30:00Z,0,3,6,False,41,0,0,0,3,0,0,0,0,1,0,0,-7,0.0,1.2,0.0,0.0,1,0.00,0.02,0.02,1.99,83,-179006,964418,22637,201643
366,62,2,3,False,2024-10-06T13:00:00Z,0,0,7,False,90,0,0,1,0,0,0,0,0,0,0,0,14,16.2,5.3,1.0,2.3,1,0.04,0.02,0.06,0.42,82,-245530,722682,7122,252652
366,75,4,5,True,2024-10-19T14:00:00Z,2,1,8,False,90,0,1,0,1,0,0,0,0,0,0,0,26,35.0,26.2,33.0,9.4,1,0.12,0.05,0.17,0.86,82,-21301,715232,29192,50493
366,90,19,2,False,2024-10-27T14:00:00Z,2,1,9,False,90,0,0,0,2,0,0,0,0,0,0,0,17,13.4,50.8,17.0,8.1,1,0.46,0.28,0.74,2.98,82,-2697,716014,22035,24732
366,95,6,10,True,2024-11-03T16:30:00Z,1,1,10,False,90,1,0,0,1,0,0,0,0,0,0,3,41,53.8,50.6,32.0,13.6,1,1.27,0.10,1.37,1.11,82,14554,736038,47851,33297
366,106,11,17,True,2024-11-10T14:00:00Z,3,0,11,False,90,1,2,1,0,0,0,0,0,0,0,3,59,71.4,80.0,15.0,16.6,1,0.24,0.17,0.41,0.77,83,286854,1053462,300566,13712
366,116,10,2,False,2024-11-24T16:30:00Z,1,1,12,False,90,0,0,0,1,0,0,0,0,0,0,0,15,7.8,39.6,10.0,5.7,1,0.17,0.31,0.48,1.59,84,718568,1805728,740597,22029
366,126,8,9,True,2024-12-01T13:30:00Z,4,0,13,False,65,0,2,1,0,0,0,0,0,0,0,0,31,39.2,28.1,11.0,7.8,1,0.03,0.18,0.21,0.45,85,8461,1791251,108554,100093
366,131,1,2,False,2024-12-04T20:15:00Z,2,0,14,False,90,0,0,0,2,0,0,0,0,0,0,0,12,20.6,34.0,0.0,5.5,1,0.00,0.14,0.14,2.16,85,-101990,1685323,83543,185533
366,148,16,9,True,2024-12-07T17:30:00Z,2,3,15,False,75,1,0,0,3,0,0,0,0,0,0,2,32,38.2,28.5,19.0,8.6,1,0.23,0.13,0.36,0.83,85,4743,1714199,112359,107616
366,156,13,9,False,2024-12-15T16:30:00Z,1,2,16,False,90,1,0,0,1,0,0,0,0,0,0,2,35,51.8,41.0,23.0,11.6,1,1.24,0.13,1.37,0.95,84,-183733,1519726,41055,224788
366,168,3,2,True,2024-12-22T14:00:00Z,0,3,17,False,90,0,0,0,3,0,0,0,0,0,0,0,14,24.6,67.5,44.0,13.6,1,0.46,0.40,0.86,1.24,84,61387,1600458,112519,51132
366,180,20,-2,False,2024-12-26T17:30:00Z,2,0,18,False,46,0,0,0,2,0,0,0,0,1,0,0,-6,0.0,18.3,6.0,2.4,1,0.05,0.04,0.09,0.23,84,87297,1686685,238380,151083
366,188,15,0,True,2024-12-30T20:00:00Z,0,2,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,84,-628905,1049571,8701,637606
366,196,12,7,False,2025-01-05T16:30:00Z,2,2,20,False,90,0,1,0,2,0,0,0,0,0,0,2,32,44.0,64.3,14.0,12.2,1,0.06,0.29,0.35,2.82,83,-151160,911549,13869,165029
366,209,17,4,True,2025-01-16T20:00:00Z,3,1,21,False,90,0,0,0,1,0,0,0,0,0,0,2,19,16.8,25.7,39.0,8.2,1,0.48,0.12,0.60,1.52,83,310183,1250514,346720,36537
366,217,5,8,True,2025-01-19T14:00:00Z,1,3,22,False,90,1,0,0,3,0,0,0,0,0,0,1,31,36.6,23.8,23.0,8.3,1,0.88,0.23,1.11,1.93,84,-67044,1169619,38864,105908
367,1,9,0,True,2024-08-16T19:00:00Z,1,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,9227,0,0
367,13,5,0,False,2024-08-24T11:30:00Z,2,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1199,10125,175,1374
367,27,12,0,True,2024-09-01T15:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-927,10042,165,1092
367,38,17,0,False,2024-09-14T11:30:00Z,0,3,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-586,10018,284,870
367,43,7,0,False,2024-09-21T16:30:00Z,0,0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-353,9838,113,466
367,57,18,0,True,2024-09-29T15:30:00Z,0,3,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-384,9592,130,514
367,62,2,0,False,2024-10-06T13:00:00Z,0,0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-185,9542,150,335
367,75,4,0,True,2024-10-19T14:00:00Z,2,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-143,9563,177,320
367,90,19,0,False,2024-10-27T14:00:00Z,2,1,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-127,9517,63,190
367,95,6,0,True,2024-11-03T16:30:00Z,1,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-115,9512,119,234
367,106,11,0,True,2024-11-10T14:00:00Z,3,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-98,9543,119,217
367,116,10,0,False,2024-11-24T16:30:00Z,1,1,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-104,9541,154,258
367,126,8,0,True,2024-12-01T13:30:00Z,4,0,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-63,9545,93,156
367,131,1,0,False,2024-12-04T20:15:00Z,2,0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-99,9488,79,178
367,148,16,0,True,2024-12-07T17:30:00Z,2,3,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-58,9492,85,143
367,156,13,0,False,2024-12-15T16:30:00Z,1,2,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-90,9497,115,205
367,168,3,0,True,2024-12-22T14:00:00Z,0,3,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-62,9560,140,202
367,180,20,0,False,2024-12-26T17:30:00Z,2,0,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-87,9561,161,248
367,188,15,0,True,2024-12-30T20:00:00Z,0,2,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-137,9485,79,216
367,196,12,0,False,2025-01-05T16:30:00Z,2,2,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-101,9475,124,225
367,209,17,0,True,2025-01-16T20:00:00Z,3,1,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,3191,13407,3663,472
367,217,5,0,True,2025-01-19T14:00:00Z,1,3,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,215,13741,1385,1170
368,1,9,3,True,2024-08-16T19:00:00Z,1,0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,19,26.8,39.9,13.0,8.0,1,0.16,0.50,0.66,0.44,50,0,39317,0,0
368,13,5,2,False,2024-08-24T11:30:00Z,2,1,2,False,90,0,0,0,2,0,0,0,0,0,0,0,13,12.6,4.7,16.0,3.3,1,0.10,0.02,0.12,2.09,50,10111,70647,17943,7832
368,27,12,1,True,2024-09-01T15:00:00Z,0,3,3,False,45,0,0,0,2,0,0,0,0,0,0,0,5,0.0,0.5,0.0,0.1,1,0.00,0.00,0.00,0.70,50,-8434,66794,8341,16775
368,38,17,1,False,2024-09-14T11:30:00Z,0,3,4,False,3,0,0,0,0,0,0,0,0,0,0,0,3,3.0,4.9,0.0,0.8,0,0.00,0.05,0.05,0.00,50,-11231,58445,4564,15795
368,43,7,0,False,2024-09-21T16:30:00Z,0,0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-4243,55642,2840,7083
368,57,18,1,True,2024-09-29T15:30:00Z,0,3,6,False,45,0,0,0,2,0,0,0,0,0,0,0,13,11.6,25.3,14.0,5.1,0,0.17,0.07,0.24,2.60,49,-5826,50435,1737,7563
368,62,2,1,False,2024-10-06T13:00:00Z,0,0,7,False,5,0,0,0,0,0,0,0,0,0,0,0,5,2.6,10.4,0.0,1.3,0,0.00,0.01,0.01,0.09,48,-2534,48798,2553,5087
368,75,4,2,True,2024-10-19T14:00:00Z,2,1,8,False,87,0,0,0,1,0,0,0,0,0,0,0,23,37.2,49.3,14.0,10.1,1,0.07,0.19,0.26,0.73,48,-1328,48252,2251,3579
368,90,19,10,False,2024-10-27T14:00:00Z,2,1,9,False,90,1,0,0,2,0,0,0,0,0,0,3,46,64.4,32.9,54.0,15.1,1,0.40,0.29,0.69,2.98,48,-2543,45793,756,3299
368,95,6,1,True,2024-11-03T16:30:00Z,1,1,10,False,90,0,0,0,1,0,0,0,1,0,0,0,6,16.6,5.3,2.0,2.4,1,0.02,0.21,0.23,1.11,48,27556,76275,30160,2604
368,106,11,3,True,2024-11-10T14:00:00Z,3,0,11,False,78,0,0,1,0,0,0,0,0,0,0,0,15,23.4,16.0,5.0,4.4,1,0.01,0.01,0.02,0.77,48,16083,93152,22744,6661
368,116,10,1,False,2024-11-24T16:30:00Z,1,1,12,False,55,0,0,0,1,0,0,0,0,0,0,0,6,8.2,10.8,0.0,1.9,1,0.00,0.01,0.01,1.36,48,-2041,90963,11060,13101
368,126,8,3,True,2024-12-01T13:30:00Z,4,0,13,False,65,0,0,1,0,0,0,0,0,0,0,0,15,17.2,3.1,0.0,2.0,1,0.00,0.01,0.01,0.45,48,-6208,85119,3359,9567
368,131,1,0,False,2024-12-04T20:15:00Z,2,0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-7693,77958,2503,10196
368,148,16,0,True,2024-12-07T17:30:00Z,2,3,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-4866,73450,3310,8176
368,156,13,0,False,2024-12-15T16:30:00Z,1,2,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-7790,66117,1553,9343
368,168,3,0,True,2024-12-22T14:00:00Z,0,3,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-5982,60406,820,6802
368,180,20,1,False,2024-12-26T17:30:00Z,2,0,18,False,27,0,0,0,1,0,0,0,0,0,0,0,12,14.0,29.1,23.0,6.6,0,0.01,0.12,0.13,0.55,48,-4285,56412,843,5128
368,188,15,2,True,2024-12-30T20:00:00Z,0,2,19,False,63,0,0,0,2,0,0,0,0,0,0,0,14,11.6,4.5,9.0,2.5,1,0.11,0.05,0.16,1.89,48,-2288,54322,944,3232
368,196,12,0,False,2025-01-05T16:30:00Z,2,2,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-2304,52312,1009,3313
368,209,17,0,True,2025-01-16T20:00:00Z,3,1,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-2077,50559,895,2972
368,217,5,0,True,2025-01-19T14:00:00Z,1,3,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-1329,49384,539,1868
369,1,9,7,True,2024-08-16T19:00:00Z,1,0,1,False,90,0,0,1,0,0,0,0,0,0,0,1,26,13.4,4.8,0.0,1.8,1,0.00,0.02,0.02,0.44,50,0,701512,0,0
369,13,5,1,False,2024-08-24T11:30:00Z,2,1,2,False,90,0,0,0,2,0,0,0,0,0,0,0,19,20.4,18.8,1.0,4.0,1,0.02,0.05,0.07,2.09,50,57940,875857,101648,43708
369,27,12,1,True,2024-09-01T15:00:00Z,0,3,3,False,90,0,0,0,3,0,0,0,0,0,0,0,5,19.4,1.8,0.0,2.1,1,0.00,0.02,0.02,1.73,50,-88288,799582,43457,131745
369,38,17,11,False,2024-09-14T11:30:00Z,0,3,4,False,90,0,1,1,0,0,0,0,0,0,0,2,40,24.2,24.8,8.0,5.7,1,0.00,0.48,0.48,1.12,50,-38054,787714,63003,101057
369,43,7,9,False,2024-09-21T16:30:00Z,0,0,5,False,90,0,0,1,0,0,0,0,0,0,0,3,35,22.6,35.8,2.0,6.0,1,0.00,0.23,0.23,1.01,50,72324,878999,104530,32206
369,57,18,0,True,2024-09-29T15:30:00Z,0,3,6,False,90,0,0,0,3,0,0,0,1,0,0,0,-1,16.6,2.8,0.0,1.9,1,0.00,0.02,0.02,4.59,50,126895,1021255,190554,63659
369,62,2,6,False,2024-10-06T13:00:00Z,0,0,7,False,90,0,0,1,0,0,0,0,0,0,0,0,25,19.0,13.3,2.0,3.4,1,0.00,0.01,0.01,0.42,51,-53028,970347,50834,103862
369,75,4,1,True,2024-10-19T14:00:00Z,2,1,8,False,90,0,0,0,1,0,0,0,1,0,0,0,6,8.6,3.6,17.0,2.9,1,0.17,0.01,0.18,0.86,51,82350,1073646,121100,38750
369,90,19,1,False,2024-10-27T14:00:00Z,2,1,9,False,90,0,0,0,2,0,0,0,0,0,0,0,2,17.8,31.0,12.0,6.1,1,0.38,0.15,0.53,2.98,51,20193,1094619,67728,47535
369,95,6,1,True,2024-11-03T16:30:00Z,1,1,10,False,90,0,0,0,1,0,0,0,1,0,0,0,4,19.0,0.9,0.0,2.0,1,0.00,0.01,0.01,1.11,51,-13637,1082947,60576,74213
369,106,11,1,True,2024-11-10T14:00:00Z,3,0,11,False,56,0,0,0,0,0,0,0,0,0,0,0,6,7.6,0.9,2.0,1.1,1,0.00,0.01,0.01,0.73,51,116713,1218431,162401,45688
369,116,10,2,False,2024-11-24T16:30:00Z,1,1,12,False,90,0,0,0,1,0,0,0,0,0,0,0,12,19.2,2.8,17.0,3.9,1,0.03,0.01,0.04,1.59,52,13508,1227376,87439,73931
369,126,8,6,True,2024-12-01T13:30:00Z,4,0,13,False,90,0,0,1,0,0,0,0,0,0,0,0,23,12.0,3.6,4.0,2.0,1,0.00,0.03,0.03,0.65,52,4,1232064,48653,48649
369,131,1,1,False,2024-12-04T20:15:00Z,2,0,14,False,90,0,0,0,2,0,0,0,0,0,0,0,0,6.0,3.2,5.0,1.4,1,0.07,0.01,0.08,2.16,52,-35583,1191934,36708,72291
369,148,16,1,True,2024-12-07T17:30:00Z,2,3,15,False,90,0,0,0,3,0,0,0,0,0,0,0,1,12.8,15.3,27.0,5.5,1,0.11,0.04,0.15,0.83,52,14558,1218970,57122,42564
369,156,13,2,False,2024-12-15T16:30:00Z,1,2,16,False,90,0,0,0,1,0,0,0,0,0,0,0,1,2.2,4.0,2.0,0.8,1,0.00,0.02,0.02,0.95,52,-112363,1100185,15046,127409
369,168,3,1,True,2024-12-22T14:00:00Z,0,3,17,False,90,0,0,0,3,0,0,0,0,0,0,0,-2,11.6,12.8,13.0,3.7,1,0.31,0.04,0.35,1.24,52,-1204,1108302,50367,51571
369,180,20,1,False,2024-12-26T17:30:00Z,2,0,18,False,90,0,0,0,2,0,0,0,0,0,0,0,4,13.0,16.3,16.0,4.5,1,0.07,0.07,0.14,0.86,51,-86694,1018891,13622,100316
369,188,15,1,True,2024-12-30T20:00:00Z,0,2,19,False,90,0,0,0,2,0,0,0,0,0,0,0,3,16.2,30.2,0.0,4.6,1,0.00,0.08,0.08,1.92,51,-100164,920970,4640,104804
369,196,12,0,False,2025-01-05T16:30:00Z,2,2,20,False,90,0,0,0,2,0,0,0,1,0,0,0,2,18.2,5.8,15.0,3.9,1,0.04,0.17,0.21,2.82,50,-125292,797156,4342,129634
369,209,17,0,True,2025-01-16T20:00:00Z,3,1,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-81442,720945,29046,110488
369,217,5,1,True,2025-01-19T14:00:00Z,1,3,22,False,90,0,0,0,3,0,0,0,0,0,0,0,-3,17.4,15.7,6.0,3.9,1,0.00,0.04,0.04,1.93,50,-34873,687538,4749,39622
370,1,9,0,True,2024-08-16T19:00:00Z,1,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,17513,0,0
370,13,5,0,False,2024-08-24T11:30:00Z,2,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-3214,18722,1077,4291
370,27,12,1,True,2024-09-01T15:00:00Z,0,3,3,False,4,0,0,0,0,0,0,0,0,0,0,0,3,0.2,4.1,0.0,0.4,0,0.00,0.01,0.01,0.42,54,-3367,16600,912,4279
370,38,17,2,False,2024-09-14T11:30:00Z,0,3,4,False,72,0,0,1,0,0,0,0,1,0,0,0,15,11.6,30.7,2.0,4.4,1,0.00,0.35,0.35,1.12,54,-1458,16254,992,2450
370,43,7,3,False,2024-09-21T16:30:00Z,0,0,5,False,75,0,0,1,0,0,0,0,0,0,0,0,14,11.6,46.1,4.0,6.2,1,0.00,0.35,0.35,0.87,54,404,17385,1403,999
370,57,18,1,True,2024-09-29T15:30:00Z,0,3,6,False,18,0,0,0,1,0,0,0,0,0,0,0,6,9.4,19.8,2.0,3.1,0,0.00,0.03,0.03,1.73,54,1233,19491,2643,1410
370,62,2,2,False,2024-10-06T13:00:00Z,0,0,7,False,90,0,0,1,0,0,0,0,1,0,0,0,13,7.4,32.4,0.0,4.0,1,0.00,0.14,0.14,0.42,54,721,21171,2972,2251
370,75,4,2,True,2024-10-19T14:00:00Z,2,1,8,False,90,0,0,0,1,0,0,0,0,0,0,0,17,19.4,53.4,9.0,8.2,1,0.07,0.08,0.15,0.86,54,1042,23188,2924,1882
370,90,19,2,False,2024-10-27T14:00:00Z,2,1,9,False,78,0,0,0,1,0,0,0,0,0,0,0,15,7.0,21.2,2.0,3.0,1,0.02,0.10,0.12,2.01,54,1053,24720,2494,1441
370,95,6,0,True,2024-11-03T16:30:00Z,1,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-751,24505,2324,3075
370,106,11,1,True,2024-11-10T14:00:00Z,3,0,11,False,11,0,0,0,0,0,0,0,0,0,0,0,4,3.0,11.8,0.0,1.5,0,0.00,0.01,0.01,0.00,54,-2122,22459,546,2668
370,116,10,2,False,2024-11-24T16:30:00Z,1,1,12,False,67,0,0,0,1,0,0,0,0,0,0,0,10,5.8,6.8,1.0,1.4,1,0.03,0.01,0.04,1.36,54,-506,22473,1076,1582
370,126,8,0,True,2024-12-01T13:30:00Z,4,0,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-105,22625,968,1073
370,131,1,0,False,2024-12-04T20:15:00Z,2,0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-1005,21795,435,1440
370,148,16,0,True,2024-12-07T17:30:00Z,2,3,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-645,21325,377,1022
370,156,13,0,False,2024-12-15T16:30:00Z,1,2,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-738,20825,291,1029
370,168,3,0,True,2024-12-22T14:00:00Z,0,3,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-559,20447,293,852
370,180,20,1,False,2024-12-26T17:30:00Z,2,0,18,False,27,0,0,0,1,0,0,0,0,0,0,0,2,2.4,5.7,2.0,1.0,0,0.00,0.02,0.02,0.55,53,-540,20065,270,810
370,188,15,2,True,2024-12-30T20:00:00Z,0,2,19,False,90,0,0,0,2,0,0,0,0,0,0,0,15,14.8,17.1,2.0,3.4,1,0.00,0.10,0.10,1.92,53,-167,20000,318,485
370,196,12,0,False,2025-01-05T16:30:00Z,2,2,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-364,19766,264,628
370,209,17,4,True,2025-01-16T20:00:00Z,3,1,21,False,7,0,1,0,0,0,0,0,0,0,0,0,16,17.6,14.2,0.0,3.2,0,0.00,0.32,0.32,0.04,53,-432,19483,218,650
370,217,5,0,True,2025-01-19T14:00:00Z,1,3,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-153,19442,181,334
371,1,9,1,True,2024-08-16T19:00:00Z,1,0,1,False,9,0,0,0,0,0,0,0,0,0,0,0,2,1.4,0.0,0.0,0.1,0,0.00,0.00,0.00,0.06,45,0,11027,0,0
371,13,5,0,False,2024-08-24T11:30:00Z,2,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1260,12326,467,1727
371,27,12,0,True,2024-09-01T15:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1527,11693,392,1919
